FPI,SPI,AI,SFI,FFI,FPD,SPD,AD,SFD,FFD,API_X,API_Y,API_Z,APD_X,APD_Y,APD_Z,AFD_X,AFD_Y,AFD_Z,AFI_X,AFI_Y,AFI_Z
-37898.225000000006,61.362500000046566,-29818.362500000003,-241.97500000000582,7385.924999999988,-18040.724999999977,41.4375,16606.287500000006,-444.6374999999971,5109.612499999988,-0.6875,-0.13749999999999996,1.0,-0.11249999999999982,0.7125000000000004,0.42500000000001137,0.025,-0.9125000000000001,-0.2999999999999998,0.675,0.075,0.4749999999999943
-38114.225000000006,63.362500000046566,-29803.362500000003,-157.97500000000582,7373.924999999988,-17994.724999999977,21.4375,16602.287500000006,-366.6374999999971,5072.612499999988,0.3125,0.8625,0.0,0.8875000000000002,-0.28749999999999964,0.42500000000001137,0.025,0.08749999999999991,-0.2999999999999998,-0.32499999999999996,0.075,0.4749999999999943
-38237.225000000006,76.36250000004657,-29774.362500000003,-210.97500000000582,7166.924999999988,-18048.724999999977,238.4375,16693.287500000006,-250.6374999999971,5111.612499999988,-0.6875,0.8625,0.0,-0.11249999999999982,0.7125000000000004,-0.5749999999999886,0.025,0.08749999999999991,-0.2999999999999998,-0.32499999999999996,1.075,0.4749999999999943
-37972.225000000006,118.36250000004657,-29638.362500000003,-438.9750000000058,7192.924999999988,-18041.724999999977,391.4375,16687.287500000006,-259.6374999999971,5064.612499999988,-0.6875,0.8625,0.0,-1.1124999999999998,0.7125000000000004,-0.5749999999999886,0.025,0.08749999999999991,-0.2999999999999998,-0.32499999999999996,0.075,0.4749999999999943
-37972.225000000006,41.362500000046566,-29732.362500000003,-498.9750000000058,7132.924999999988,-18012.724999999977,222.4375,16587.287500000006,-354.6374999999971,5055.612499999988,0.3125,-0.13749999999999996,0.0,-0.11249999999999982,0.7125000000000004,-0.5749999999999886,0.025,0.08749999999999991,-0.2999999999999998,-0.32499999999999996,0.075,-0.5250000000000057
-38077.225000000006,187.36250000004657,-29726.362500000003,-451.9750000000058,7263.924999999988,-17886.724999999977,106.4375,16688.287500000006,-120.63749999999709,5197.612499999988,0.3125,-0.13749999999999996,2.0,-0.11249999999999982,-0.28749999999999964,0.42500000000001137,0.025,0.08749999999999991,-0.2999999999999998,0.675,0.075,-0.5250000000000057
-38118.225000000006,215.36250000004657,-29874.362500000003,-295.9750000000058,7341.924999999988,-17898.724999999977,40.4375,16628.287500000006,9.36250000000291,5260.612499999988,0.3125,-0.13749999999999996,0.0,-0.11249999999999982,0.7125000000000004,-0.5749999999999886,0.025,0.08749999999999991,0.7000000000000002,-0.32499999999999996,0.075,0.4749999999999943
-37924.225000000006,87.36250000004657,-29851.362500000003,-262.9750000000058,7263.924999999988,-17706.724999999977,145.4375,16550.287500000006,-77.63749999999709,5221.612499999988,-0.6875,-0.13749999999999996,0.0,-0.11249999999999982,-0.28749999999999964,0.42500000000001137,0.025,0.08749999999999991,0.7000000000000002,-0.32499999999999996,0.075,-0.5250000000000057
-37936.225000000006,-36.637499999953434,-29794.362500000003,-272.9750000000058,7390.924999999988,-17722.724999999977,776.4375,16555.287500000006,-64.63749999999709,5185.612499999988,0.3125,-0.13749999999999996,0.0,-0.11249999999999982,0.7125000000000004,1.4250000000000114,0.025,0.08749999999999991,-0.2999999999999998,0.675,0.075,0.4749999999999943
-38206.225000000006,119.36250000004657,-29873.362500000003,-282.9750000000058,7497.924999999988,-17621.724999999977,326.4375,16606.287500000006,-102.63749999999709,5245.612499999988,0.3125,-0.13749999999999996,0.0,0.8875000000000002,-0.28749999999999964,0.42500000000001137,0.025,0.08749999999999991,-0.2999999999999998,0.675,0.075,0.4749999999999943
