FPI,SPI,AI,SFI,FFI,FPD,SPD,AD,SFD,FFD,API_X,API_Y,API_Z,APD_X,APD_Y,APD_Z,AFD_X,AFD_Y,AFD_Z,AFI_X,AFI_Y,AFI_Z
19712.149999999994,-33.28749999997672,21918.3125,-170.54999999998836,5075.450000000012,-18895.125,-24.94999999999709,-1215.3999999999942,181.9499999999971,-34067.95000000001,-0.6375000000000002,-0.32499999999999996,-0.42499999999999716,-0.15000000000000036,0.7374999999999998,-0.11250000000001137,0.3875,0.1499999999999999,-0.20000000000000018,-0.3500000000000001,0.1875,0.3499999999999943
19598.149999999994,298.7125000000233,21768.3125,-74.54999999998836,5224.450000000012,-18915.125,79.05000000000291,-1268.3999999999942,114.94999999999709,-34388.95000000001,-0.6375000000000002,0.675,-0.42499999999999716,-0.15000000000000036,0.7374999999999998,-0.11250000000001137,0.3875,0.1499999999999999,-0.20000000000000018,0.6499999999999999,0.1875,1.3499999999999943
19712.149999999994,255.71250000002328,21719.3125,-135.54999999998836,5307.450000000012,-18932.125,998.0500000000029,-1258.3999999999942,-63.05000000000291,-34362.95000000001,-0.6375000000000002,0.675,-0.42499999999999716,-0.15000000000000036,0.7374999999999998,-1.1125000000000114,0.3875,0.1499999999999999,-0.20000000000000018,-0.3500000000000001,0.1875,0.3499999999999943
19768.149999999994,65.71250000002328,21630.3125,-267.54999999998836,5297.450000000012,-18995.125,698.0500000000029,-1175.3999999999942,-65.05000000000291,-34355.95000000001,0.3624999999999998,0.675,-0.42499999999999716,-0.15000000000000036,-0.2625000000000002,-0.11250000000001137,0.3875,0.1499999999999999,-0.20000000000000018,-0.3500000000000001,-0.8125,-0.6500000000000057
19552.149999999994,362.7125000000233,21612.3125,-317.54999999998836,5585.450000000012,-19007.125,15.05000000000291,-1256.3999999999942,126.94999999999709,-34278.95000000001,-0.6375000000000002,-0.32499999999999996,-0.42499999999999716,-0.15000000000000036,0.7374999999999998,-0.11250000000001137,0.3875,1.15,0.7999999999999998,-0.3500000000000001,0.1875,0.3499999999999943
19637.149999999994,267.7125000000233,21555.3125,0.45000000001164153,5868.450000000012,-19147.125,56.05000000000291,-1166.3999999999942,-88.05000000000291,-34506.95000000001,-0.6375000000000002,0.675,-0.42499999999999716,-0.15000000000000036,-0.2625000000000002,-0.11250000000001137,0.3875,0.1499999999999999,-0.20000000000000018,-0.3500000000000001,-0.8125,-0.6500000000000057
19707.149999999994,405.7125000000233,21582.3125,-42.54999999998836,5698.450000000012,-19200.125,692.0500000000029,-1119.3999999999942,-76.05000000000291,-34336.95000000001,-0.6375000000000002,-0.32499999999999996,0.5750000000000028,-0.15000000000000036,-0.2625000000000002,-0.11250000000001137,-0.6125,0.1499999999999999,0.7999999999999998,-0.3500000000000001,0.1875,-0.6500000000000057
19794.149999999994,238.71250000002328,21494.3125,-4.5499999999883585,5603.450000000012,-19110.125,359.0500000000029,-1307.3999999999942,93.94999999999709,-34147.95000000001,0.3624999999999998,-1.325,1.5750000000000028,-0.15000000000000036,-0.2625000000000002,0.8874999999999886,-0.6125,0.1499999999999999,-0.20000000000000018,-0.3500000000000001,-0.8125,0.3499999999999943
19965.149999999994,38.71250000002328,21289.3125,-178.54999999998836,5637.450000000012,-19363.125,-710.9499999999971,-1401.3999999999942,226.9499999999971,-34534.95000000001,-0.6375000000000002,-0.32499999999999996,0.5750000000000028,-1.1500000000000004,-0.2625000000000002,-0.11250000000001137,0.3875,-0.8500000000000001,-0.20000000000000018,-0.3500000000000001,-0.8125,0.3499999999999943
19740.149999999994,338.7125000000233,21344.3125,-263.54999999998836,5895.450000000012,-19381.125,30.05000000000291,-1240.3999999999942,311.9499999999971,-34279.95000000001,-0.6375000000000002,-0.32499999999999996,-0.42499999999999716,-0.15000000000000036,-0.2625000000000002,-0.11250000000001137,0.3875,0.1499999999999999,-0.20000000000000018,-0.3500000000000001,-0.8125,1.3499999999999943
19741.149999999994,-243.28749999997672,21293.3125,-260.54999999998836,5843.450000000012,-19226.125,373.0500000000029,-1317.3999999999942,87.94999999999709,-34375.95000000001,-0.6375000000000002,-0.32499999999999996,-0.42499999999999716,0.8499999999999996,-0.2625000000000002,-1.1125000000000114,-0.6125,0.1499999999999999,0.7999999999999998,0.6499999999999999,-0.8125,0.3499999999999943
19639.149999999994,8.712500000023283,21304.3125,-171.54999999998836,5894.450000000012,-19079.125,383.0500000000029,-1299.3999999999942,95.94999999999709,-34446.95000000001,0.3624999999999998,-0.32499999999999996,-0.42499999999999716,-0.15000000000000036,-0.2625000000000002,-0.11250000000001137,0.3875,0.1499999999999999,-0.20000000000000018,-0.3500000000000001,-0.8125,-1.6500000000000057
19771.149999999994,-208.28749999997672,21491.3125,-312.54999999998836,5707.450000000012,-19036.125,124.05000000000291,-1437.3999999999942,-38.05000000000291,-34317.95000000001,1.3624999999999998,-1.325,0.5750000000000028,-0.15000000000000036,0.7374999999999998,-0.11250000000001137,-0.6125,0.1499999999999999,-0.20000000000000018,0.6499999999999999,-0.8125,-0.6500000000000057
19697.149999999994,7.712500000023283,21415.3125,-255.54999999998836,5781.450000000012,-18920.125,-514.9499999999971,-1396.3999999999942,-219.0500000000029,-34209.95000000001,0.3624999999999998,-0.32499999999999996,0.5750000000000028,0.8499999999999996,0.7374999999999998,-0.11250000000001137,-0.6125,0.1499999999999999,0.7999999999999998,0.6499999999999999,0.1875,-0.6500000000000057
19638.149999999994,46.71250000002328,21445.3125,-277.54999999998836,5879.450000000012,-18840.125,-594.9499999999971,-1203.3999999999942,-219.0500000000029,-34209.95000000001,0.3624999999999998,-0.32499999999999996,-1.4249999999999972,0.8499999999999996,0.7374999999999998,-0.11250000000001137,0.3875,-0.8500000000000001,0.7999999999999998,0.6499999999999999,0.1875,0.3499999999999943
19647.149999999994,-26.287499999976717,21638.3125,-487.54999999998836,5517.450000000012,-18729.125,-447.9499999999971,-1154.3999999999942,-594.0500000000029,-34217.95000000001,0.3624999999999998,-0.32499999999999996,-0.42499999999999716,-0.15000000000000036,-0.2625000000000002,0.8874999999999886,0.3875,0.1499999999999999,-0.20000000000000018,-0.3500000000000001,0.1875,-0.6500000000000057
19735.149999999994,-134.28749999997672,21680.3125,-406.54999999998836,5358.450000000012,-18730.125,310.0500000000029,-1194.3999999999942,-480.0500000000029,-34337.95000000001,-0.6375000000000002,1.675,-1.4249999999999972,-0.15000000000000036,0.7374999999999998,-0.11250000000001137,0.3875,-0.8500000000000001,0.7999999999999998,-0.3500000000000001,0.1875,-0.6500000000000057
