FPI,SPI,AI,SFI,FFI,FPD,SPD,AD,SFD,FFD,API_X,API_Y,API_Z,APD_X,APD_Y,APD_Z,AFD_X,AFD_Y,AFD_Z,AFI_X,AFI_Y,AFI_Z
-1543.1000000000058,2.362500000046566,1010.875,-119.35000000000582,-794.6124999999884,8698.9375,198.9375,2928.149999999994,-243.21250000000146,-9168.6875,0.4125000000000001,-0.125,-0.4124999999999943,-0.11249999999999982,-0.3125,-0.025000000000005684,-0.7375,0.1875,-0.2749999999999999,-0.38749999999999996,1.075,-0.75
-1771.1000000000058,370.36250000004657,948.875,-184.35000000000582,-604.6124999999884,8556.9375,-309.0625,3039.149999999994,-116.21250000000146,-8924.6875,0.4125000000000001,-0.125,-0.4124999999999943,-0.11249999999999982,-0.3125,-0.025000000000005684,0.2625,0.1875,-0.2749999999999999,-0.38749999999999996,0.075,0.25
-1805.1000000000058,143.36250000004657,895.875,-272.3500000000058,-566.6124999999884,8509.9375,-44.0625,3158.149999999994,-124.21250000000146,-9045.6875,0.4125000000000001,-0.125,0.5875000000000057,-0.11249999999999982,1.6875,-0.025000000000005684,0.2625,0.1875,0.7250000000000001,-0.38749999999999996,0.075,0.25
-1881.1000000000058,-8.637499999953434,795.875,-175.35000000000582,-473.61249999998836,8499.9375,120.9375,3058.149999999994,-228.21250000000146,-8914.6875,-0.5874999999999999,-0.125,-0.4124999999999943,-0.11249999999999982,-0.3125,-1.0250000000000057,-0.7375,-0.8125,-0.2749999999999999,-1.3875,0.075,1.25
-1930.1000000000058,49.362500000046566,776.875,-128.35000000000582,-494.61249999998836,8455.9375,-91.0625,3099.149999999994,-255.21250000000146,-9011.6875,-0.5874999999999999,-0.125,0.5875000000000057,-0.11249999999999982,0.6875,-0.025000000000005684,0.2625,0.1875,-0.2749999999999999,-0.38749999999999996,-0.925,0.25
-1800.1000000000058,-124.63749999995343,616.875,-150.35000000000582,-555.6124999999884,8475.9375,-69.0625,3037.149999999994,-220.21250000000146,-9194.6875,0.4125000000000001,-0.125,1.5875000000000057,-1.1124999999999998,0.6875,-0.025000000000005684,0.2625,-0.8125,-0.2749999999999999,-0.38749999999999996,-0.925,-0.75
-1982.1000000000058,-182.63749999995343,602.875,66.64999999999418,-326.61249999998836,8447.9375,-528.0625,3007.149999999994,-17.212500000001455,-9158.6875,-0.5874999999999999,-0.125,0.5875000000000057,-0.11249999999999982,-0.3125,0.9749999999999943,0.2625,0.1875,-0.2749999999999999,0.6125,0.075,0.25
-2079.100000000006,-88.63749999995343,586.875,-11.35000000000582,-234.61249999998836,8459.9375,-703.0625,2807.149999999994,-10.212500000001455,-9109.6875,0.4125000000000001,-0.125,0.5875000000000057,-0.11249999999999982,-0.3125,1.9749999999999943,0.2625,-0.8125,-0.2749999999999999,-0.38749999999999996,-0.925,-0.75
-1822.1000000000058,47.362500000046566,476.875,-5.350000000005821,-145.61249999998836,8541.9375,-515.0625,2894.149999999994,66.78749999999854,-8978.6875,0.4125000000000001,-0.125,0.5875000000000057,-0.11249999999999982,-0.3125,-0.025000000000005684,0.2625,-0.8125,-0.2749999999999999,0.6125,0.075,-1.75
-1718.1000000000058,160.36250000004657,501.875,-66.35000000000582,-245.61249999998836,8503.9375,135.9375,2909.149999999994,87.78749999999854,-9152.6875,0.4125000000000001,-0.125,-0.4124999999999943,-0.11249999999999982,-0.3125,-0.025000000000005684,0.2625,-0.8125,-0.2749999999999999,-0.38749999999999996,0.075,0.25
