FPI,SPI,AI,SFI,FFI,FPD,SPD,AD,SFD,FFD,API_X,API_Y,API_Z,APD_X,APD_Y,APD_Z,AFD_X,AFD_Y,AFD_Z,AFI_X,AFI_Y,AFI_Z
124154.2375,698.0875000000233,-18168.375,12.39999999999418,-4398.224999999977,1163.0250000000233,312.8999999999942,-7241.5625,256.8125,-74100.7125,-0.3999999999999999,0.725,0.38750000000000284,0.4125000000000001,-0.3875000000000002,-1.7874999999999943,0.375,0.012500000000000178,-0.2875000000000001,-0.1875,0.1375,-0.025000000000005684
124116.2375,463.0875000000233,-18111.375,-74.60000000000582,-4511.224999999977,1091.0250000000233,177.89999999999418,-7134.5625,186.8125,-74199.7125,-0.3999999999999999,-0.275,-0.6124999999999972,0.4125000000000001,-0.3875000000000002,-0.7874999999999943,0.375,0.012500000000000178,-1.2875,0.8125,1.1375,0.9749999999999943
124116.2375,199.08750000002328,-18048.375,-172.60000000000582,-4712.224999999977,1098.0250000000233,436.8999999999942,-7108.5625,37.8125,-74330.7125,0.6000000000000001,0.725,0.38750000000000284,1.4125,-0.3875000000000002,0.21250000000000568,0.375,0.012500000000000178,-0.2875000000000001,0.8125,0.1375,-0.025000000000005684
124056.2375,58.08750000002328,-17959.375,-261.6000000000058,-4737.224999999977,1025.0250000000233,627.8999999999942,-7286.5625,103.8125,-74018.7125,-0.3999999999999999,0.725,0.38750000000000284,0.4125000000000001,0.6124999999999998,-0.7874999999999943,-0.625,0.012500000000000178,-0.2875000000000001,-0.1875,0.1375,-1.0250000000000057
124017.2375,-173.91249999997672,-17907.375,-137.60000000000582,-4710.224999999977,1112.0250000000233,893.8999999999942,-7305.5625,-8.1875,-73988.7125,0.6000000000000001,-0.275,0.38750000000000284,1.4125,-0.3875000000000002,0.21250000000000568,-0.625,0.012500000000000178,-0.2875000000000001,-0.1875,0.1375,-1.0250000000000057
124031.2375,5.087500000023283,-17880.375,-138.60000000000582,-4762.224999999977,1220.0250000000233,547.8999999999942,-7198.5625,-72.1875,-74280.7125,0.6000000000000001,0.725,0.38750000000000284,0.4125000000000001,0.6124999999999998,0.21250000000000568,0.375,0.012500000000000178,-0.2875000000000001,-0.1875,-0.8625,-0.025000000000005684
124152.2375,-74.91249999997672,-17828.375,-151.60000000000582,-4781.224999999977,1225.0250000000233,463.8999999999942,-7219.5625,-190.1875,-74280.7125,-0.3999999999999999,-0.275,-0.6124999999999972,1.4125,-0.3875000000000002,0.21250000000000568,0.375,0.012500000000000178,-0.2875000000000001,-0.1875,0.1375,-0.025000000000005684
124136.2375,-3.912499999976717,-17950.375,-278.6000000000058,-4624.224999999977,1244.0250000000233,321.8999999999942,-7251.5625,-88.1875,-74216.7125,0.6000000000000001,0.725,-1.6124999999999972,0.4125000000000001,-0.3875000000000002,0.21250000000000568,0.375,0.012500000000000178,-0.2875000000000001,0.8125,0.1375,-0.025000000000005684
124106.2375,-71.91249999997672,-17980.375,-330.6000000000058,-4390.224999999977,1253.0250000000233,163.89999999999418,-7246.5625,23.8125,-74102.7125,0.6000000000000001,0.725,0.38750000000000284,0.4125000000000001,0.6124999999999998,-1.7874999999999943,0.375,0.012500000000000178,-0.2875000000000001,-0.1875,0.1375,-0.025000000000005684
124056.2375,-188.91249999997672,-17962.375,-356.6000000000058,-4475.224999999977,1244.0250000000233,5.899999999994179,-7328.5625,-101.1875,-74158.7125,-0.3999999999999999,0.725,0.38750000000000284,0.4125000000000001,0.6124999999999998,0.21250000000000568,-0.625,0.012500000000000178,-0.2875000000000001,0.8125,-0.8625,0.9749999999999943
124262.2375,-145.91249999997672,-17886.375,-381.6000000000058,-4711.224999999977,1093.0250000000233,-71.10000000000582,-7229.5625,-274.1875,-74383.7125,-0.3999999999999999,-0.275,-0.6124999999999972,0.4125000000000001,-0.3875000000000002,0.21250000000000568,0.375,0.012500000000000178,-0.2875000000000001,0.8125,0.1375,0.9749999999999943
123996.2375,-170.91249999997672,-18056.375,-309.6000000000058,-4945.224999999977,1154.0250000000233,-738.1000000000058,-7163.5625,-234.1875,-73890.7125,-0.3999999999999999,-0.275,1.3875000000000028,0.4125000000000001,0.6124999999999998,0.21250000000000568,-0.625,-0.9874999999999998,-0.2875000000000001,0.8125,0.1375,-0.025000000000005684
124060.2375,-207.91249999997672,-18098.375,-302.6000000000058,-4440.224999999977,1283.0250000000233,-499.1000000000058,-7276.5625,-222.1875,-74051.7125,-0.3999999999999999,-0.275,0.38750000000000284,0.4125000000000001,-0.3875000000000002,0.21250000000000568,-0.625,0.012500000000000178,-0.2875000000000001,-0.1875,1.1375,-0.025000000000005684
124267.2375,-409.9124999999767,-18085.375,-582.6000000000058,-4592.224999999977,1089.0250000000233,223.89999999999418,-7330.5625,-215.1875,-74252.7125,0.6000000000000001,0.725,0.38750000000000284,0.4125000000000001,-0.3875000000000002,0.21250000000000568,0.375,0.012500000000000178,-0.2875000000000001,-0.1875,0.1375,-0.025000000000005684
124268.2375,-422.9124999999767,-18017.375,-381.6000000000058,-4550.224999999977,1099.0250000000233,386.8999999999942,-7314.5625,-224.1875,-74451.7125,0.6000000000000001,-0.275,-0.6124999999999972,0.4125000000000001,-0.3875000000000002,0.21250000000000568,0.375,0.012500000000000178,-0.2875000000000001,0.8125,0.1375,1.9749999999999943
124192.2375,65.08750000002328,-18124.375,-396.6000000000058,-4434.224999999977,1135.0250000000233,580.8999999999942,-7373.5625,-95.1875,-74325.7125,-0.3999999999999999,0.725,-0.6124999999999972,-0.5874999999999999,-0.3875000000000002,0.21250000000000568,-0.625,0.012500000000000178,-0.2875000000000001,-0.1875,0.1375,0.9749999999999943
124037.2375,-120.91249999997672,-18124.375,-81.60000000000582,-4532.224999999977,1161.0250000000233,639.8999999999942,-7314.5625,-139.1875,-74332.7125,0.6000000000000001,-0.275,0.38750000000000284,0.4125000000000001,-0.3875000000000002,0.21250000000000568,0.375,-0.9874999999999998,0.7124999999999999,0.8125,0.1375,0.9749999999999943
124207.2375,-348.9124999999767,-18147.375,12.39999999999418,-4630.224999999977,1215.0250000000233,328.8999999999942,-7229.5625,-318.1875,-74484.7125,0.6000000000000001,-0.275,0.38750000000000284,0.4125000000000001,0.6124999999999998,0.21250000000000568,0.375,0.012500000000000178,-0.2875000000000001,-0.1875,0.1375,0.9749999999999943
124208.2375,-182.91249999997672,-17763.375,-114.60000000000582,-4662.224999999977,1176.0250000000233,341.8999999999942,-7513.5625,-394.1875,-74265.7125,-0.3999999999999999,-1.275,-0.6124999999999972,-0.5874999999999999,0.6124999999999998,1.2125000000000057,0.375,-0.9874999999999998,-0.2875000000000001,-0.1875,0.1375,-1.0250000000000057
124002.2375,-260.9124999999767,-17874.375,-108.60000000000582,-4681.224999999977,1057.0250000000233,578.8999999999942,-7278.5625,-362.1875,-74423.7125,-0.3999999999999999,-0.275,0.38750000000000284,0.4125000000000001,0.6124999999999998,2.2125000000000057,-0.625,-0.9874999999999998,-0.2875000000000001,-0.1875,0.1375,-0.025000000000005684
123973.2375,-219.91249999997672,-18045.375,-190.60000000000582,-4629.224999999977,1225.0250000000233,716.8999999999942,-7169.5625,-321.1875,-74362.7125,0.6000000000000001,-0.275,0.38750000000000284,1.4125,-1.3875000000000002,0.21250000000000568,-0.625,0.012500000000000178,0.7124999999999999,0.8125,0.1375,-0.025000000000005684
124162.2375,-420.9124999999767,-17914.375,-330.6000000000058,-4588.224999999977,1151.0250000000233,422.8999999999942,-7304.5625,-256.1875,-74058.7125,-0.3999999999999999,-0.275,0.38750000000000284,0.4125000000000001,-0.3875000000000002,0.21250000000000568,0.375,0.012500000000000178,-0.2875000000000001,-0.1875,0.1375,0.9749999999999943
124139.2375,-403.9124999999767,-17838.375,-189.60000000000582,-4433.224999999977,1182.0250000000233,433.8999999999942,-7382.5625,-45.1875,-74114.7125,0.6000000000000001,0.725,0.38750000000000284,0.4125000000000001,-0.3875000000000002,-0.7874999999999943,0.375,0.012500000000000178,-0.2875000000000001,0.8125,0.1375,-0.025000000000005684
123952.2375,-319.9124999999767,-17982.375,-217.60000000000582,-4560.224999999977,1212.0250000000233,572.8999999999942,-7311.5625,351.8125,-73985.7125,0.6000000000000001,-0.275,-0.6124999999999972,0.4125000000000001,0.6124999999999998,-1.7874999999999943,0.375,0.012500000000000178,-0.2875000000000001,-0.1875,0.1375,0.9749999999999943
124037.2375,-81.91249999997672,-17770.375,-221.60000000000582,-4302.224999999977,1137.0250000000233,260.8999999999942,-7299.5625,467.8125,-74063.7125,0.6000000000000001,-0.275,0.38750000000000284,0.4125000000000001,-0.3875000000000002,0.21250000000000568,0.375,0.012500000000000178,-0.2875000000000001,-0.1875,1.1375,-0.025000000000005684
123932.2375,-126.91249999997672,-17853.375,-311.6000000000058,-4513.224999999977,1267.0250000000233,540.8999999999942,-7274.5625,268.8125,-73932.7125,-0.3999999999999999,0.725,0.38750000000000284,0.4125000000000001,-0.3875000000000002,1.2125000000000057,0.375,0.012500000000000178,-0.2875000000000001,0.8125,0.1375,-0.025000000000005684
123985.2375,3.087500000023283,-17811.375,-94.60000000000582,-4568.224999999977,1287.0250000000233,992.8999999999942,-7198.5625,321.8125,-74138.7125,-0.3999999999999999,0.725,-0.6124999999999972,0.4125000000000001,-0.3875000000000002,1.2125000000000057,0.375,0.012500000000000178,-0.2875000000000001,-0.1875,0.1375,0.9749999999999943
124091.2375,155.08750000002328,-17831.375,90.39999999999418,-4613.224999999977,1293.0250000000233,505.8999999999942,-7211.5625,286.8125,-73952.7125,0.6000000000000001,-0.275,0.38750000000000284,-0.5874999999999999,-0.3875000000000002,0.21250000000000568,0.375,0.012500000000000178,0.7124999999999999,-0.1875,0.1375,-0.025000000000005684
124079.2375,110.08750000002328,-17867.375,-48.60000000000582,-4705.224999999977,1221.0250000000233,744.8999999999942,-7202.5625,317.8125,-73789.7125,0.6000000000000001,0.725,0.38750000000000284,0.4125000000000001,0.6124999999999998,-0.7874999999999943,0.375,0.012500000000000178,-0.2875000000000001,-0.1875,0.1375,-0.025000000000005684
124213.2375,-55.91249999997672,-18029.375,112.39999999999418,-4494.224999999977,1112.0250000000233,774.8999999999942,-7043.5625,343.8125,-73971.7125,-0.3999999999999999,-0.275,1.3875000000000028,0.4125000000000001,0.6124999999999998,-1.7874999999999943,0.375,0.012500000000000178,-0.2875000000000001,-0.1875,-0.8625,-0.025000000000005684
124147.2375,-230.91249999997672,-18188.375,337.3999999999942,-4390.224999999977,1239.0250000000233,783.8999999999942,-7095.5625,183.8125,-74156.7125,-0.3999999999999999,-0.275,-0.6124999999999972,0.4125000000000001,0.6124999999999998,-0.7874999999999943,-0.625,0.012500000000000178,-0.2875000000000001,-0.1875,-0.8625,-0.025000000000005684
124163.2375,-185.91249999997672,-18053.375,236.39999999999418,-4390.224999999977,1183.0250000000233,334.8999999999942,-7221.5625,205.8125,-74383.7125,-0.3999999999999999,0.725,1.3875000000000028,0.4125000000000001,-0.3875000000000002,-0.7874999999999943,-0.625,0.012500000000000178,-0.2875000000000001,-0.1875,0.1375,-0.025000000000005684
124181.2375,-93.91249999997672,-17973.375,204.39999999999418,-4508.224999999977,1144.0250000000233,390.8999999999942,-7320.5625,-40.1875,-74409.7125,0.6000000000000001,-1.275,-0.6124999999999972,0.4125000000000001,0.6124999999999998,0.21250000000000568,-0.625,-0.9874999999999998,0.7124999999999999,-0.1875,0.1375,0.9749999999999943
124058.2375,-295.9124999999767,-17986.375,35.39999999999418,-4615.224999999977,1092.0250000000233,43.89999999999418,-7264.5625,-108.1875,-74253.7125,-0.3999999999999999,-0.275,-0.6124999999999972,0.4125000000000001,0.6124999999999998,0.21250000000000568,-0.625,0.012500000000000178,0.7124999999999999,-0.1875,0.1375,-0.025000000000005684
